,date,closing,adjusted,evolution,quantity,volume
51,19/09/2022,360.0,360.0,-2.7,37.0,13321.0
52,16/09/2022,370.0,370.0,0.27,8.0,2960.0
53,15/09/2022,369.0,369.0,2.5,20.0,7380.0
54,14/09/2022,360.0,360.0,0.0,65.0,23424.0
55,13/09/2022,360.0,360.0,-2.7,16.0,5801.0
56,12/09/2022,370.0,370.0,2.78,4.0,1480.0
57,09/09/2022,360.0,360.0,-1.64,3.0,1080.0
58,08/09/2022,366.0,366.0,-0.27,6.0,2196.0
59,07/09/2022,367.0,367.0,0.0,0.0,0.0
60,06/09/2022,367.0,367.0,0.0,0.0,0.0
61,05/09/2022,367.0,367.0,2.51,58.0,21034.0
62,02/09/2022,358.0,358.0,0.28,162.0,57902.65
63,01/09/2022,357.0,357.0,0.28,3.0,1071.0
64,31/08/2022,356.0,356.0,-1.25,68.0,24453.0
65,30/08/2022,360.5,360.5,-5.63,138.0,51157.0
66,29/08/2022,382.0,382.0,0.53,6.0,2292.0
67,26/08/2022,380.0,380.0,0.0,0.0,0.0
68,25/08/2022,380.0,380.0,1.33,9.0,3420.0
69,24/08/2022,375.0,375.0,0.0,0.0,0.0
70,23/08/2022,375.0,375.0,-1.32,1.0,375.0
71,22/08/2022,380.0,380.0,0.26,1256.0,476295.5
72,19/08/2022,379.0,379.0,0.0,0.0,0.0
73,18/08/2022,379.0,379.0,0.0,0.0,0.0
74,17/08/2022,379.0,379.0,-0.79,5.0,1895.0
75,16/08/2022,382.0,382.0,0.0,0.0,0.0
76,15/08/2022,382.0,382.0,2.41,25.0,9415.0
77,12/08/2022,373.0,373.0,2.47,30.0,11091.4
78,11/08/2022,364.0,364.0,-0.79,15.0,5460.0
79,10/08/2022,366.9,366.9,1.92,2.0,733.8
80,09/08/2022,360.0,360.0,0.0,0.0,0.0
81,08/08/2022,360.0,360.0,0.0,156.0,56160.0
82,05/08/2022,360.0,360.0,0.0,0.0,0.0
83,04/08/2022,360.0,360.0,1.41,6.0,2160.0
84,03/08/2022,355.0,355.0,-3.77,87.0,30886.5
85,02/08/2022,368.9,368.9,2.47,32.0,11780.8
86,01/08/2022,360.0,360.0,1.64,6.0,2160.0
87,29/07/2022,354.2,354.2,0.0,0.0,0.0
88,28/07/2022,354.2,354.2,0.0,19.0,6729.8
89,27/07/2022,354.2,354.2,-2.96,6.0,2125.7
90,26/07/2022,365.0,365.0,0.0,0.0,0.0
91,25/07/2022,365.0,365.0,0.0,0.0,0.0
92,22/07/2022,365.0,365.0,-0.54,5.0,1825.0
93,21/07/2022,367.0,367.0,-0.27,13.0,4771.0
94,20/07/2022,368.0,368.0,-0.24,1.0,368.0
95,19/07/2022,368.9,368.9,0.0,0.0,0.0
96,18/07/2022,368.9,368.9,0.24,40.0,14723.4
97,15/07/2022,368.0,368.0,0.0,0.0,0.0
98,14/07/2022,368.0,368.0,4.55,9.0,3312.0
99,13/07/2022,352.0,352.0,0.0,0.0,0.0
100,12/07/2022,352.0,352.0,0.0,0.0,0.0
101,08/07/2022,352.0,352.0,0.0,0.0,0.0
102,07/07/2022,352.0,352.0,0.28,16.0,5623.0
103,06/07/2022,351.0,351.0,0.0,0.0,0.0
104,05/07/2022,351.0,351.0,0.0,4.0,1404.0
105,04/07/2022,351.0,351.0,-0.28,7.0,2457.0
106,01/07/2022,352.0,352.0,0.0,0.0,0.0
107,30/06/2022,352.0,352.0,0.54,32.0,11144.0
108,29/06/2022,350.1,350.1,2.4,21.0,7352.1
109,28/06/2022,341.9,341.9,0.0,0.0,0.0
110,27/06/2022,341.9,341.9,-0.9,100.0,34301.0
111,24/06/2022,345.0,345.0,-4.96,109.0,37605.0
112,23/06/2022,363.0,363.0,0.0,0.0,0.0
113,22/06/2022,363.0,363.0,2.83,2.0,726.0
114,21/06/2022,353.0,353.0,0.0,0.0,0.0
115,20/06/2022,375.0,375.0,3.16,41.0,15373.95
116,17/06/2022,363.5,363.5,-2.55,53.0,19387.0
117,16/06/2022,373.0,373.0,1.5,3.0,1119.0
118,15/06/2022,367.5,367.5,-0.68,13.0,4777.5
119,14/06/2022,370.0,370.0,0.0,0.0,0.0
120,13/06/2022,370.0,370.0,-1.33,26.0,9602.0
121,10/06/2022,375.0,375.0,3.02,25.0,9215.0
122,09/06/2022,364.0,364.0,-2.93,55.0,20245.0
123,08/06/2022,375.0,375.0,0.13,2.0,749.5
124,07/06/2022,374.5,374.5,-0.13,1.0,374.5
125,06/06/2022,375.0,375.0,0.27,25.0,9375.0
126,03/06/2022,374.0,374.0,0.0,0.0,0.0
127,02/06/2022,374.0,374.0,0.0,0.0,0.0
128,01/06/2022,374.0,374.0,0.0,0.0,0.0
129,31/05/2022,374.0,374.0,0.0,0.0,0.0
130,30/05/2022,374.0,374.0,0.0,0.0,0.0
131,27/05/2022,374.0,374.0,0.0,0.0,0.0
132,26/05/2022,374.0,374.0,0.0,0.0,0.0
133,25/05/2022,374.0,374.0,1.08,33.0,12286.0
134,24/05/2022,370.0,370.0,-1.33,22.0,8144.0
135,23/05/2022,375.0,375.0,0.0,0.0,0.0
136,20/05/2022,375.0,375.0,0.0,0.0,0.0
137,19/05/2022,375.0,375.0,0.0,0.0,0.0
138,18/05/2022,375.0,375.0,0.0,37.0,13875.0
139,17/05/2022,375.0,375.0,0.0,0.0,0.0
140,16/05/2022,375.0,375.0,2.12,23.0,8625.0
141,13/05/2022,367.2,367.2,-2.34,2.0,734.4
142,12/05/2022,376.0,376.0,0.0,0.0,0.0
143,11/05/2022,376.0,376.0,0.0,0.0,0.0
144,10/05/2022,376.0,376.0,0.0,0.0,0.0
145,09/05/2022,376.0,376.0,0.0,103.0,38728.0
146,06/05/2022,376.0,376.0,0.0,47.0,17672.0
147,05/05/2022,376.0,376.0,0.0,4.0,1504.0
